"realSum" "room" "capacity" "bedrooms" "dist" "metro" "attr" "rest" "lng" "lat" "host" "cleanliness" "satisfaction"
658,730344714456 1 4 2 3,52590604905081 1,14803984310793 154,829497682205 199,004097593867 4,85107 52,35473 0 8 8,8
663,651489232067 1 2 1 1,19742717776165 1,07574351217172 381,933956150884 507,260813501178 4,87796 52,36776 0 10 9,6
510,158648325639 1 2 1 2,81864269606214 1,51848662268506 179,442982730294 220,779786547571 4,85394 52,36503 0 9 9
899,866426077379 1 4 1 3,99127125249563 0,157226313960863 124,170996064684 160,422671924593 4,91886 52,34101 0 9 9,5
245,588545450285 2 2 1 4,8570096420668 0,216012259733111 104,484412973614 130,362348293001 4,83453 52,34833 1 10 8,9
473,132894335997 1 2 1 3,51338521901211 0,88914672641146 150,681809492369 190,321999690305 4,90621 52,34269 0 9 8,8
356,431467204087 1 2 1 2,98778101858085 1,08883122813263 161,260740186934 200,280916807995 4,8499 52,36854 0 10 9,9
1278,32587350315 1 4 2 1,141079513241 1,16467708490821 385,107529476716 436,379429848607 4,87641 52,37415 0 9 9,2
279,099196213062 2 2 1 3,64965305686072 0,921842995322206 160,729222332428 193,098988084503 4,86193 52,34655 0 9 9,4
602,254352869496 2 2 1 0,740829999359293 0,202614396780715 436,061968680675 530,599985939384 4,90377 52,37193 0 8 9,5
1259,57865629321 1 4 4 1,38431096772759 0,292157851017836 447,855912815233 491,757834717471 4,8954 52,36087 1 8 9,2
538,513814355682 1 2 1 2,17375144141964 0,410317048278131 303,59129245469 368,6627674291 4,89657 52,35381 0 10 9,7
576,476929205821 1 2 1 3,7369095591046 0,895549109639396 154,583163615385 189,252014539027 4,85967 52,3466 1 9 9,4
796,522391207555 1 4 2 1,73497803905879 1,64264754526732 208,574744701309 269,63821172282 4,88003 52,38662 0 9 8,9
675,837180418532 1 4 2 2,98530881486667 0,984686231412689 156,250908965284 196,175954818638 4,84945 52,37074 0 8 8,8
680,992665151267 2 4 0 1,46087840946666 1,081432986015 392,876552747566 506,257648201468 4,87663 52,36482 0 10 9,9
798,865793358798 1 2 1 0,802570369455579 0,770429263498486 501,421206655304 585,164122617606 4,88153 52,37186 1 10 9,6
275,584092986197 2 2 1 2,00448370903729 0,655526702776653 188,695567202538 229,804928581775 4,91744 52,38337 0 10 9,8
418,062943781782 1 2 1 3,04578800521641 0,938843104481705 138,688256800046 175,41577830025 4,85096 52,38242 0 10 10
1941,97736273522 1 2 1 0,516742599063824 0,292168291943729 510,58547292796 756,697090298185 4,89423 52,36864 1 10 10
796,522391207555 1 2 1 1,71425547464003 1,72684101601928 215,051931388001 277,233352426994 4,87726 52,38521 0 10 9,9
540,6228762918 1 2 1 2,92582274596566 0,849150497434107 193,110393590299 245,295247684401 4,9008 52,34736 0 10 9,7
362,758653012444 1 2 1 3,73875786524871 0,86124274773773 154,927665384098 189,154967137477 4,86047 52,34621 0 10 9,9
712,862934408174 1 4 2 2,2487182797729 1,69910813108344 279,362188384765 316,445151627608 4,86619 52,36152 0 10 10
520,000937360861 1 2 1 2,24976515442682 1,69136341100762 202,022100041895 252,624788113981 4,86011 52,37214 0 10 9,7
884,868652309423 1 4 2 3,30651414799761 1,29775906350679 166,32947921195 212,218237230888 4,85291 52,35656 0 10 10
283,786000515548 2 2 1 5,27202545393832 0,739309406592496 99,6575859601625 125,354933868558 4,858 52,331 1 10 9,9
454,8543575563 2 2 1 2,42946165970202 1,31427679816006 162,663536747379 198,797313114438 4,9277 52,37857 0 10 9,8
378,459447425773 1 3 1 1,51046293121394 1,17368612441949 226,609022051478 296,929923259493 4,88931 52,38661 1 9 8,7
377,287746350151 2 2 1 3,57647569270286 1,05413898981818 164,242048009814 199,91195470816 4,86067 52,34795 1 9 9,8
870,339558971715 2 4 2 0,619303407531649 0,394440227893388 518,28562769711 956,478438074484 4,89 52,368 1 10 9,8
332,060084831158 2 2 1 1,89027321409941 0,299841858079379 260,208163719971 331,077098832271 4,90748 52,3587 0 10 9,9
356,431467204087 2 2 1 0,721171806678361 0,218169193159104 441,279503600886 573,320786363328 4,90369 52,37311 0 10 9,8
946,500128887118 2 2 1 1,56870030087551 0,668308533469335 642,456870698314 621,735359935924 4,88131 52,36112 1 10 10
339,090291284887 2 4 1 2,84947557598909 0,961914829536567 152,59765559432 191,424277420235 4,85189 52,37769 0 9 9,2
243,479483514166 2 2 1 5,51496830921757 1,70686031522171 80,1844603507139 99,759042980983 4,81378 52,38328 0 9 9
965,01300588194 1 2 1 0,691224571061652 0,673717410461277 556,41352507854 666,501740276239 4,88307 52,37228 0 10 9,8
388,301736460994 1 2 2 2,86003996777785 0,952169241408164 152,285239367776 191,000594213162 4,85169 52,37754 1 10 9
381,03718979214 1 2 1 2,8248501292839 0,986902852905249 153,974421683983 192,995863558294 4,85222 52,37756 1 10 9,6
372,600942047665 2 2 1 3,08154270346127 0,496081151164185 189,216619989807 249,254481881172 4,89596 52,34559 1 10 9,8
1445,41044688679 1 4 2 0,719434348786008 0,546296631319548 516,35593637619 739,955249660228 4,8861 52,36839 0 10 9,7
184,425749302838 3 4 1 3,69786685869862 1,40177053307884 107,072198165805 132,824731379963 4,94 52,39 1 8 9,3
755,981533991048 1 4 3 2,01083180852502 0,565089277972029 270,987952789593 352,973082462302 4,90325 52,35626 0 9 9,6
314,718908911958 2 2 1 2,97205457973507 1,09782654384913 227,374879330104 259,66807011969 4,87649 52,34853 0 10 9,8
768,167225177513 1 4 3 3,60988260710763 2,01327254939755 106,452146460343 134,287324100939 4,90317 52,40509 0 10 9,8
694,350057413353 1 4 2 2,05500470434605 0,778864789027785 180,458300083005 220,356237646273 4,90773 52,38939 0 9 9,3
276,28711363157 1 2 1 3,83954415601288 0,75416379321853 149,490728720068 186,493608340414 4,86004 52,34528 0 10 9,8
334,169146767277 2 2 0 2,4077157337087 1,98725287978422 223,621368209447 274,106994443043 4,86104 52,36411 0 9 9,2
1075,38724720549 1 4 2 0,832112554669925 0,960254884416042 549,355524664712 599,155086468541 4,88267 52,37713 1 9 9,2
860,26292972137 1 4 2 1,46724748920948 1,59504265648271 262,862714812808 323,531767682137 4,87526 52,38063 0 10 9,9
307,454362243105 1 2 1 2,61997859074271 0,938343449368334 175,289116346669 224,537480232496 4,92375 52,359 0 8 9,2
174,349120052492 2 2 1 4,8677296892187 1,57850127126539 82,7686352810068 102,463992820476 4,95376 52,3964 1 8 8,7
387,130035385373 2 2 1 0,999933367597674 0,474647119927758 358,678106885755 433,196732248844 4,90776 52,3727 1 9 8,4
195,674079628805 2 2 1 4,50247073009066 2,90313450185511 87,5360555603829 110,213209408229 4,88172 52,4131 0 10 8,9
378,693787640897 1 2 1 3,32674589318492 1,33054618729742 181,296612744886 216,22699529694 4,86162 52,35037 0 9 8,3
319,640053429569 2 2 1 4,88039959842285 0,884337796572658 107,335569003646 132,700154636768 4,84422 52,34116 2 8 8,6
405,642912380194 2 4 1 2,16923606327302 0,212116675248567 224,435844396634 291,789702399438 4,91118 52,35718 0 10 9,5
2486,58402268413 1 2 1 2,3758501760991 1,43603593737591 181,197011741134 225,302582702832 4,85869 52,37677 0 10 10
473,132894335997 1 2 0 1,91179486885749 1,72393824904827 283,762205893874 351,969001693916 4,86742 52,36629 0 9 9,8
491,645771330818 1 3 2 1,47801628480063 1,46564097805346 241,418511519642 312,784999796765 4,88066 52,38412 0 10 9,8
1812,85590420172 1 4 5 1,94303113170455 0,388541732559785 257,946813944023 336,589450156879 4,90688 52,35794 0 8 8,4
399,315726571837 1 2 1 3,71900142162304 0,882093647872712 156,045915884646 189,962216473719 4,86056 52,34639 0 9 8,9
728,798069036627 1 4 2 1,16431275095255 0,454608186931867 426,540425787112 559,122643928577 4,89676 52,36301 0 10 9,7
